Other,English
-ba,interrogative particle
-ma-,not
-ng,an ending of the 2d person
-sy,possess. suffix (3d person)
aba,bear
aba-ene,aunt
abachyjaq,grasshopper
abune,aunt
abyl,hoe
ach,hunger
ach-,to open
acha,younger brother
ada,father
adaq,foot
ah,net
ahas,ermine
ahaš,tree
aj,month
ajaq,cup
ajas,frost
ajda-,to drive
ajla-,to revolve
ajran,kumys
ajry-,to separate
ajyz,frost
al-,to take
al-yn-,to go mad
ala,variegated
alah,dumb
alang,doubt
ald,lower side
aldy,front
alhas,upset
alqa-,to bless
alta-,to step
alty,lower side
altyhy,being below
alu,fool
alyh,fool
alyn,front
alyp,brave
alä,dumb
am,vulva
amyr,gentle
amyra-,to be quiet
an-da,that
ang,wild game
ant-yq-,to take an oath
apšyjaq,bear
aq,white
aq-,to flow
aqa,elder brother
aqqyr-aqqyr,gradually
aqqyryn,gradually
ara,space between
arba,barley
arba-n-,to scold
arkü,weft
arqa,back
art,back
art-art-,carry on back
aru,clean
ary-,to be tired
arü,bee
as,a little
as,ermine
as-,to go astray
at,"horse, name"
at-,shoot
at-,to dawn
atqaq,barb of the fish-fork hook
atqaq,gills
azu,fang
azü,fang
aš,seed
aš-,to cross a mountain
aža,elder brother
ažy,elder brother
ažyq,die
bada,wives of brothers
bahaj,evil
baj,rich
baj terek,world tree
baj-lu,holy
baja,recently
bajram,feast
bajtaq,many
bal-qaš,clay
bala,young animal
balan,viburnum
baltyr,calf of leg
balu,wounded
balyq,fish
baq-,watch
baqa,frog
baqras,brass kettle
bar,there is
bar-,to walk
bas-,to press
baza,as well
baš,head
be,interrogative particle
bejde,so
bek,stable
bel,a k. of salmon
bel,back
belek,forearm
belek,gift
beltir,cross-roads
ber-,to give
bert-in-,wound
bet,face
bichig,speech
bijik,high
bijt,louse
bil-,to know
bilü,whetstone
bir,one
bohono söök,false ribs
bohoq,craw
boj,self
bojdong,young lamb
bol-,to become
boq,dung
borsuq,a k. of plant or tree
bos,grey
botqo,porridge
boš,empty
bu,this
buda-,to cut branches
budaq,branch
bujur-,to order
bulan,elk
bulha-,stir up
buqa,bull
bura,camel stallion
