Other,English
'on 'accan 'i'e,You will let the bones
A annda kam,You don't know myself
A anndi yam,You know myself
A yidi dadug,it wants escaped
A yidi dadugo,it wants escape
Accaay,Not to let
Allah hokk e jam,That God gives you health
Allah hokke jam,That God gives you health
Allah hokku en jam,That God gives us health
Allah wallin en jam,That God grants us a good nigh
Allah woonane,That God is good for you
Anndugo,to known
Ardaago,to precede
Bendugo,To cook
Billataa,To tighten
Dalugo,to let
Daxugo,to escape
Doggugo,to run
Dom hewraay,It is not full
Don kewra,That himself full
Doofi,To pull
Dum benndaay,This is not cooked
Dum benndan,that is going to cook
Dum benndataa,that is not going to cook
Dum billan,that goes greenhouse
Dum billi,That tightens
Dum don acca,That stinks
Dum don bennda,"it is cooking, That is cooking"
Dum don billa,That me derrange
Dum hewran,That will be full
Dum hewrataa,That cannot be full
Dum kewran,That will fill itself
Dum kewri,It filled
Eerugo,to cross
En don annda,One learns
En don ardo,one is advancing
Fiirugo,to fly
Fiyugo,"To hit, to beat"
Geeraade joweego sunku sunku,5 eggs for 40 francs
Geeraade joweego sunku sunku,Six eggs to 5 francs piece
Geeraade sappo,Ten eggs to 7 francs 50 piece
Gniri bendi,Food is cooked
Habdugo,To try
Hadugo,To accuse
Halkugo,"To lose, to loose"
Havdugo,to manage
Haxugo,to refuse
Hewrugo,to be played of
Hoosugo,to get
Hoto gongal maayo ngal?,Where is the beach?
Hoto suudu am ndu?,Where is my room?
Hoto yeyirde konjam nde?,Where is the bar?
Hoto yeyirde njaram nde?,Where is the bar?
Ilnugo,to make flow
Javugo,to receive
Jokkaago,rescue
Laanyugo,to conduct
Leemuuje ney sunku,4 lemons for 5 francs
Maaraago,to knock
Maayugo,to die
Mbé don kada,They defend
Mbé don kalka,They get lost
Mbé kalkaay,it is not lost
Meedugo,to hunt
Meetugo,to begin again
Mi anndaa,I don't know
Mi anndi,"I know, I know; I know"
Mi don reeni ma,I waited for you
Mi meedaay yaago Yawnde,I didn't go again to Yaoundé
Mi soodi geeraade sunku sunku,I bought of the eggs 5 francs
Mi tawan,I would find
Mi tawi,I found
Mi yi'aay,I didn't see
Mi yi'i,I saw
Mi yida,I don't want
Mi yida billugo ma,I don't want to tighten you
Mi yidi,"I like, I want"
Mi yidi,I want
Mi yidi anndugo,I want to know
Min don eera,One gets married
Moï arrdoto,Who will be before
Naaste dido dido,Enter two by two
Nazgugo,to catch
Naï eeraay,The cow that didn't go back
Naï eeran,The herd of cow that goes back
Naï eerataa,The herd of cow that won't go
Naï eeri,The herd of cow that went back
Naï saali eerugo,The cow that refused gone back
O accan,it is going to let
O accataa,it won't let
O accataa,it won't let
O anndaay,it doesn't know
O anndan,it will know
O anndataa,it won't know
O anndi,it knows
O ardaaki,His not in front
O ardataa,"he won't be in front, it won't be having to"
O ardi,it is before
O bu'i,he defecated
O daani,He slept
O dadan,it will escape
O dadataa,he won't escape
O daddaay,"he doesn't escape, she didn't escape"
O dadi,it escaped
O dalaay,"He doesn't let, He didn't let"
O dalan,it is going to stop
O dalan,it will let
O dalataa,it won't let
O dali,it let
O doggaay,he doesn't have flees
