Other,English
'a',burden
'aba-ni-r,big
'ach,armpit
'afu-d,five
'agug,glass
'akw,light
'aš-,to weep
'ik'vas,to sit
'ub,string
'uch:-,to wash
'uche-f,sour
'uj,"faeces, roof, radish"
'ulža-n-f,right
'ulžan,whetstone
'ül,bread
'ür,pond
'ürche-f,variegated
'üt-,to eat
'üš,night
-Rub,frog
-aj,imper. plural
-ana,temporal
-ar,plural
-as,elative
-b,masdar
-b-ur,plural
-d,present gerund
-d-,adjective substantivator sing
-d-,elative infix
-da-la,comparative
-dahan,temporal gerund
-di,"instrumental, adverbial suffix"
-di,lative
-di,past
-di-,obl. stem
-er,plural
-f,adjective and part. suffix
-gana,temporal gerund
-ghI,in filled series
-ghu-,directive prefix
-guna,temporal gerund
-guni,temporal gerund
-h,pre series
-hana,temporal gerund
-in,imperative sing
-in-aj,imper. plural
-j,aorist
-j-,obl. stem
-ji-,obl. stem
-k,lateral series
-k:,locative suffix
-kej,emphatic particle
-l,"instrumental, series Super"
-la-,obl. stem
-n,genitive
-n,gerund past
-na,gerund past
-na,temporal
-na-,obl. stem
-ni-,obl. stem
-q,suffix of a locative case
-r,adj. and part. suffix
-r-,imperfective infix
-ra,conjunctive particle
-ra-,obl. stem
-ri,past
-ri,present gerund
-s,dative
-t:-,adverbial suffix
-t:-,elative infix
-t:ehari,suggestive
-t:i,adverbial suffix
-ur-aj,3d p. imperative
-v,series Ad
-š,conditional
-šin,conditional
=at:a-,to butt
=ubla-s,to put on
Ran,intestines
Rane-f,pregnant
Rul,summer
Run,shoulder
Rurdek:in,pillow
RülR-an,sheep's dung
Rür,hare
Xa-f,big
Xak:ul,sheepskin coat
Xan,yard
Xaw,collar
Xaw,udder
Xub,sheep-flock
Xula-šuj,guest
Xuni,cow
a,to be
a=ch:a-,to kill
ach,hollow
acuf,full
ad,shin
ad-ark-,to search
ad-irka-,to pick
ada-jzw-,to pour out
adi-,to come
adis,to come
agh,hind leg of an animal
agvas,to see
agw-,to see
aha-,to know
aji-,to pour
ajs,bottom
akak-,tremble
al-,above
al-ak:wi-,to butt
al-uxI-,to quarrel
alc-,weigh
alchan-,to close up
ald-ark-,to plaster
aldaq-ark-,to return
ame-xis,to stay
ams-ar,cloud
amš,one of several wives
aq-,to make
aq-ux-,to lie
aq:a-,to take
aqu xas,to lie
archw-,to go to ruin
arghI-,to break
arqe-f,wide
ars,silver
arx-,"to get into, to shear"
arxw,diarrhea
at-,"to cut, to drip, leave"
atsIuf,full
awaj-s:i-,to hold
ax'u x'ac,to lie
axa-,to sleep
axun,girder
axw,gutter
baI-,to go
baIrš,hundred
baIti,jar
baIž,son
baga,tomorrow
bagw,side
batar-f,handsome
batur,dirt
baw,mother
bec,ox
bex:er,handsome
bici-f,small
bizi,female breast
bišik,swallow
buIršef,deaf
buIše-f,deaf
buhuj,owl
bure-r,grey
but,penis
bux,cow's dung
bušaxIur,badger
ca,fire
ca-,give
ca-rp,lightning
cajif,new
cal,"wall, pot-herb leaves"
car,dew
caxun,perch
ceh,goat
cekw,hank
ch-irqw-,to bark
ch-irxw-,to tear off
ch:aIm,butter
ch:ixIar,pear
chIekI,fish
chaIplan-f,left
chagh,rook
chaku,goat less than 2 years old
chal,"weed, speech"
chaq,wooden jar
char,hair
chark:w,young of birds
chaxan-,to tear
cheIb,span
chek,fish
chemchal,quail
chewe-ne,it is high time
chi,sister
chiIb,"sweetbrier, span"
chid,flea
chil,leather strip
chil,thin log
chilqw-,to gnaw
chin,we
chiq,wooden step
chir,pasture
chire,green
chire-f,red-haired
chu,brother
chu-n,you
chuIl,willow
chuIlle-f,blue
chula mexer,raspberry
chum-xar,first cousin
chuq,few
chuqI-,to press
chwah,whey
cimil-ar,dung of sheep
circir ali,grasshopper
cud,tower
cufi-,to suck
cul,autumn
cup:e-f,hard
curcul,marten
curxa-,to gnaw
cux,faeces
cäjälpan,lightning
d-,not
d-aXu-b aqas,to change
d-alxan-,to disperse
d-aq-,to open
d-aqIa-s,get cold
d-irx-,to saw
d-iw-,to pull
d-ixe-f,liquid
d-uq-,to sew
d-ux'-,be reconciled
d-uzha-,to lick
d-ürüX-,to play
da,no
dad,father
dagar,window
dagi,donkey
dak:ra,collar-bone
damdam,drum
daq-,shake
dar,stem
darc:,fat
degi,donkey
dif,cloud
dir',shore
dixe-f,even
duch,bundle
duk,millet
duqur,beam
duxul,stone
dzhak'v,bird
dzhil,earth
ec,spring
ek,wheat grain
el,breath
emk,dream
emk,sweat
f-ac-,to catch
fi,what
fi-š,who
fun,"belly, stomah"
fur,wheel
furd,manure
g'Ivas,to go
g'arx'as,to sleep
g'ishac,to fly
g'uzanas,to stand
g'van,stone
gIad,star
gIad,two
gIu'sh,night
gIu'tIac,to eat
gagur-t,left
gal,shell
gap,hand
gar,scab
gardan,neck
gaza,pickaxe
gaš,hunger
gažin,small earthenware jug
gh-,in filled series
gh-ulkan-,to fal
gh-uz-,to stand
gh-uš-,to buy
ghIal-ar,sleigh
ghIaraghal,egg
ghIurch,hunting
gha'ur-di arx-,to understand
ghad-iž-,to wrap
ghaze-f,green
ghil,hand
ghuj,dog
ghul,wall-niche
ghur,ak. of grass
ghurgh-,to speak
ghwad,ceiling
ghwan,stone
gi,that below
gilegw,key
gilgenf,round
gim,tower
gimik:,measles
gita-n,cat
guch,fright
gul-,to lose
gunt,heap
gurdar,block
gurga-h,skull
gutaj,pillow
gutul,kidney
gužal,bark
gwad,clew
gwar,a big jar
gwarž,prong of a rake
günzel,threshhold
güt,short-eared ram
h-,pre series
ha-mi,deictic emphatic stem
ha-re-f,sharp
hach,apple
had,star
hal,arrow
harkil,pivot of a spindle
hašw,caraway
hi-na,which
hin-c,now
hiš-,to run away
hurchal,hamster
hurukul,gimlet
hül,sea
hüt,head
i,to be
i',blood
i-,give
ibur,ear
ibx,snow
icu-d,ten
icul,ankle
icw-,"to plane, thaw"
idemi,human
if,copper
ifal,butter
igI,blood
ije-,to put
ik-,to put
ik:e-f,narrow
ilcan-,to turn on an axis
ile-f,male
ilgw-,to stay
ilqI-,to laugh
iqI,middle
iqwa-,to sit
iref,red
irf-ar,wooden shovel
irk:,bone
irž,mark
is,"year, to give"
isal-f,narrow
isw,place
it-,bind
it:-ar xas,ache
it:e-f,sweet
ix-,to put
ix-es,to reap
iže-f,good
ja'-t-,break
ja'aldi-l,high
jaIrchu-d,nine
jad,smithy
jagh,day
jak:,meat
jakw,axe
jam,bride-groom
jaq:we-f,thick of liquids
jaqu-d,four
jarX-,hit
jard,steer
jarqwe-f,heavy
jarse-f,old
jarxIe-f,long
jax,fat on meat
jaxal,grindstone
jerg,oats
jeri-d,seven
jerxi-d,six
ji,threshing
jikw,cubit
jinirgwaj,owl
juk,cubit
jurk,heart
k'-,kill
k'ark,tree bark
k'atsIkac,to bite
k'um,sand
k-,lateral series
k-ejxi-,to burn
k:-,locative suffix
k:alk:am,beak
k:an xas,to want
k:e=cherxw-,slip
k:ek:,cock
k:ek:u,cuckoo
k:el,lamb
k:et:u-f,narrow
k:it:-isi-,to be silent
k:uk:alaj,cake
k:ul,foreleg
k:un,ankle
k:ur-ax,yoke
k:urt:,shirt
k:wah,fishing-rod
k:war,boundary
k:wedk:wedaj,woodpecker
kIare,black
kIes,to die
kabk,mange
kac,vertebra
kach,bitch
kakucaj,cake
kamp-úr,lip
kan,carpet napless
kanch,molar tooth
kant,"big knife, drop"
kar,stick
karab,bone
karch,horn
kare-f,black
kati,wooden shovel
kaš,sledge hammer
kech,wineskin
ked,jackdaw
kek,top of boot
kekw,top
kele-han,stone for fastening the roof
ken,bottom
kentw,lip
keruq,young of domestic animals
ket,ear of corn
kež,leaf
kil,"head, ear of corn"
kille-f,thin
kirk,finger nail
kisal-f,light
kit-X-,to rub
kit-kwa-,to wake up
ku'chef,hot
kub,dried and pressed dung
kuc,appearance
kuch,button
kuch,plait
kul,branch
kulexar,woman's breast ornament
kum,smoke
kum,sour cream
kumul,toe
kur,tree
kurcul,puppy
kuruš,besom
kuržam,quince
kutan,plough
kutul,branch
kuš-mul,hoof
kwat:,measure for flour
la'k,leg
la-jcw-,to plane
lajch-,to flow
lak,foot
lat:-ix-,to lock
le',skin
lek,liver
lekI,liver
likan-,to write
liqI,eagle
lit-,to be defeated
liwa-,to look
luch,heifer
luf,pigeon
luq-as,to dance
lux-,to work
luz,clay
luž,herd of cattle
läkwa,palate
m-,a prohibitive particle
maIr',root
maIrt:e-f,clean
maIržw,juniper
maIš,pus
maIž,nettle
mac,hearth
magh,ploughshare
mah,whey
maluqI,worm
maq:Iw,rust
maqIw,oak-tree
marRu,tom-cat
marc,eagle
marf,rain
margI,roof
margh,shepherd's staff
marqIw,root
masa jis,to sell
mav,fat
max,bundle
maš,face
me,this
me'-er,a sort of barley
merk:w,ice
merzw,raspberry
mesw,tinder
mex,handful
mex,sheep-fold
mez,tongue
mi,demonstrative pronoun
mik-ler,cold
miki,malt
mizmiz,mosquito
mu'ul,beak
muR,bridge
muche-f,dark
muchur,chin
mudur,kid
mufur,leather rope
mug,nest
mugul,besom
muja-d,eight
muk:ur,poles for planking ceiling
muq,place
muq:u-rux,greedy
murchI,feather
murs,mould
murt:,corner
murx,deer
murxil,pole
murž,gadfly
mus,when
musu,oat flour
mux,a sp. of barley
muxur,breast
muš,hope
mužur,beard
märch:,sheep
nec,cane
neghw,tear
nek:,milk
nenej,pupil of the eye
neqw,chaff
neqw,earth
net,nit
net:,louse
ni',smell
nik,dream
nirX,ground wheat
nis,cheese
obl. stem + 0,ergative
p'para,a lot
p-,say
pa aqas,to kiss
pa',hen
paIr,secretion in the eye
paIž,leaf
pap,dung of cow
parqIw,burdock
pas,to say
paž,cabin
pex-er,blister
pic,resin
pinc,feather
put,horse's main
q-,iterative prefix
q-,suffix of a locative case
q-aq-,to carry on the back
q-ik:w-,to close in
q-ux-,to believe
q:Iad-arar,stairs
q:Ianch:,young of donkey
q:Iaraq:Ial,magpie
q:Iure-f,thin
q:a-d,twenty
q:aj,sheath
q:ar-xil,elbow
q:ark,bark
q:arka-Rub,frog
q:urq:ur,diarrhea
q:ut:,small stone
q:waRanaj,crow
q:wal,side
qIab,cradle
qIac,pincers
qIacul-f,naked
qIad,rook
qIal,anger
qIal,salt
qIaq,throat
qIare-f,empty
qIarqI,rock
qIaruš,dirt
qIatul,belt
qIir,swamp
qIu-d,two
qIuj,pitchfork
qIul,mouse
qIunt,snot
qIuqI,nose
qIuqIef,yellow
qIurch,roasted grain
qIuzhal-qas,to bend
qIwat,"crow, cave"
qIwaš,heel
qa,behind
qabq,moth
qac,slice
qacrak,gadfly
qalqamaš,gristle
qas,shelf for dishes
qat,piece
qat-us-,to extinguish
qir,grain
qiriq,sheep-skin
qis,part
qudu-bil,hedgehog
qul,lid
qup:,beak
quraghd-ark-,stumble
qurq,"throat, crane, knot"
qut,gutter
qut:,carrot
quš,scoop
qwaqw,knee
qwin,nail
raX,mill
ragh,sun
rak:,door
raqI:a-,to see
rat:,threshing-floor
req:,road
res,staff
riq,soup
rix-,to paint
rucar,sour
ruch,dew
rudzh,tail
rug,dust
rug'uf,cold
rugh-,to freeze
ruk'I,ash
ruk-,to dig
ruk:-,to cut
ruq,iron
ruq-,to reach
ruq:u-f,striving
ruq:uf,dry
ruqI:,ashes
ruta-s,to curdle
rux-,"to read, to knit, to wail"
rux=,to boil
ruš,daughter
ruž,tail
s:um,straw
s:ür,gullet
sa-jagha,a day after tomorrow
sad,one
sakwa-na,tomorrow
sal,cattle-shed
salav ak'as,to swim
seb,gall
sem,lamb after 6 months
sileb,tooth
siv,"end, mouth"
su,mountain
