Other,English
0-rühma element,element of group 0
0-rühma element,noble gas
:metallurgia,metallurgy
AIDS,AIDS
AOX-väärtus,AOX value
ASEAN,ASEAN
ASEAN,Association of Southeast Asian Nations
Aafrika,Africa
Aasia,Asia
Abhaasia,Abkhazia
Abidjan,Abidjan
Abuja,Abuja
Ahvenamaa,Åland Islands
Alam-Saksi,Lower Saxony
Albaania,Albania
Albaania,Republic of Albania
Alžeeria,Algeria
Alžeeria,People's Democratic Republic of Algeria
Alžeeria Demokraatlik Rahvavabariik,Algeria
Alžeeria Demokraatlik Rahvavabariik,People's Democratic Republic of Algeria
Ameerika,Americas
Ameerika Samoa,American Samoa
Ameerika Ühendriigid,America
Ameerika Ühendriigid,States
Ameerika Ühendriigid,U.S.
Ameerika Ühendriigid,U.S. of A.
Ameerika Ühendriigid,U.S.A.
Ameerika Ühendriigid,US
Ameerika Ühendriigid,United States
Ameerika Ühendriigid,United States of America
Ames'i katse (test),Ames test
Amsterdam,Amsterdam
Andorra,Andorra
Andorra,Principality of Andorra
Angola,Angola
Angola,Republic of Angola
Anguilla,Anguilla
Antarktis,Antarctica
Antigua ja Barbuda,Antigua and Barbuda
Antártida,Antarctica
Argentina,Argentina
Argentina,Argentine Republic
Arizona,Arizona
Armeenia,Armenia
Aruba,Aruba
Aserbaidžaan,Azerbaijan
Aserbaidžaan,Republic of Azerbaijan
Aserbaidžaani,Azerbaijani
Aserbaidžaani,Azerbaijani Cluster
Aserbaidžaani,Azeri
Atlandi ookeani põhjaosa,North Atlantic Ocean
Austraalia,Australia
Austraalia,Commonwealth of Australia
Austria,Austria
Austria,Republic of Austria
Austria-Ungari,Austria-Hungary
Austria-Ungari,Austro-Hungarian Empire
Bahama,Bahama Islands
Bahama,Bahamas
Bahama,Commonwealth of the Bahamas
Bahrein,Bahrain
Baleaarid,Balearic Islands
Bangladesh,Bangladesh
Bangladesh,People's Republic of Bangladesh
Belgia,Belgium
Belgia,Kingdom of Belgium
Belgrad,Belgrade
Belize,Belize
Belmopan,Belmopan
Berliin,Berlin
Bermuda,Bermuda
Bern,Berne
Bhutan,Bhutan
Bhutan,Kingdom of Bhutan
Birma,Myanmar
Birmingham,Birmingham
Boliivia,Bolivia
Boliivia,Republic of Bolivia
Bonn,Bonn
Bosnia ja Hertsegoviina,Bosnia and Herzegovina
Bosnia ja Hertsegoviina,Republic of Bosnia and Herzegovina
Botswana,Botswana
Botswana,Republic of Botswana
Brasiilia,Brazil
Brunei,Brunei
Brunei,Negara Brunei Darussalam
Brüssel,Brussels
Bukarest,Bucharest
Bulgaaria,Bulgaria
Bulgaaria,Bulgarian
Bulgaaria,Republic of Bulgaria
Burundi,Burundi
Burundi,Republic of Burundi
CD-ROM-otsiteenindus,CD-ROM search service
CD-ROM-otsiteenus,CD-ROM search service
CFC-de ja haloonide keelustamine,CFC and halons prohibition
Colombia,Colombia
Colombia,Republic of Colombia
DDT,DDT
